1.data,2.data,3.data,4.data,5.data,6.data,7.data
0.8024,0.9137,1.0,1.0,0.9094,0.6311,0.6505
0.8024,0.9137,1.0,1.0,0.9094,0.7529,0.6505
0.8024,0.9137,1.0,1.0,0.9094,1.0,0.6505
0.664,0.7561,0.811,0.8276,0.7526,0.5222,0.5383
0.664,0.7561,0.811,0.8276,0.7526,0.5222,0.5383
0.664,0.7561,0.811,0.8276,0.7526,0.5222,0.5383
0.5663,0.6449,0.6789,0.7058,0.6419,0.4454,0.4592
0.5663,0.6449,0.6789,0.7058,0.6419,0.4454,0.4592
0.5663,0.6449,0.6789,0.7058,0.6419,0.4454,0.4592
0.8149,0.928,1.0,1.0,0.9236,0.6409,0.6607
0.8149,0.928,1.0,1.0,0.9236,0.7635,0.6607
0.8149,0.928,1.0,1.0,0.9236,1.0,0.6607
0.6744,0.7679,0.8237,0.8405,0.7643,0.5304,0.5468
0.6744,0.7679,0.8237,0.8405,0.7643,0.5304,0.5468
0.6744,0.7679,0.8237,0.8405,0.7643,0.5304,0.5468
0.5752,0.655,0.6895,0.7169,0.6519,0.4524,0.4663
0.5752,0.655,0.6895,0.7169,0.6519,0.4524,0.4663
0.5752,0.655,0.6895,0.7169,0.6519,0.4524,0.4663
0.8323,0.9141,1.0,,0.908,,0.6482
0.8323,0.9141,1.0,,0.908,,0.6482
0.8323,0.9141,1.0,,0.908,,0.6482
0.6888,0.7565,0.8741,0.9844,0.7514,0.5179,0.5364
0.6888,0.7565,0.8741,,0.7514,0.5179,0.5364
0.6888,0.7565,0.8741,,0.7514,0.5179,0.5364
0.5875,0.6452,0.7318,0.8396,0.6409,0.4418,0.4575
0.5875,0.6452,0.7318,0.8396,0.6409,0.4418,0.4575
0.5875,0.6452,0.7318,0.8396,0.6409,0.4418,0.4575
0.8456,0.9286,1.0,,0.9225,,0.6584
0.8456,0.9286,1.0,,0.9225,,0.6584
0.8456,0.9286,1.0,,0.9225,,0.6584
0.6997,0.7685,0.888,1.0,0.7634,0.5262,0.5449
0.6997,0.7685,0.888,,0.7634,0.5262,0.5449
0.6997,0.7685,0.888,,0.7634,0.5262,0.5449
0.5968,0.6554,0.7434,0.8529,0.6511,0.4488,0.4648
0.5968,0.6554,0.7434,0.8529,0.6511,0.4488,0.4648
0.5968,0.6554,0.7434,0.8529,0.6511,0.4488,0.4648
0.8588,0.9431,1.0,,0.9369,,0.6687
0.8588,0.9431,1.0,,0.9369,,0.6687
0.8588,0.9431,1.0,,0.9369,,0.6687
0.7107,0.7805,0.9019,1.0,0.7753,0.5344,0.5534
0.7107,0.7805,0.9019,,0.7753,0.5344,0.5534
0.7107,0.7805,0.9019,,0.7753,0.5344,0.5534
0.6061,0.6657,0.755,0.8662,0.6613,0.4558,0.472
0.6061,0.6657,0.755,0.8662,0.6613,0.4558,0.472
0.6061,0.6657,0.755,0.8662,0.6613,0.4558,0.472
0.8323,0.9141,1.0,,0.908,0.6259,0.6482
0.8323,0.9141,1.0,,0.908,,0.6482
0.8323,0.9141,1.0,,0.908,,0.6482
0.6888,0.7565,0.8741,0.9844,0.7514,0.5179,0.5364
0.6888,0.7565,0.8741,0.9844,0.7514,0.5179,0.5364
0.6888,0.7565,0.8741,,0.7514,0.5179,0.5364
0.5875,0.6452,0.7318,0.8396,0.6409,0.4418,0.4575
0.5875,0.6452,0.7318,0.8396,0.6409,0.4418,0.4575
0.5875,0.6452,0.7318,0.8396,0.6409,0.4418,0.4575
0.8456,0.9286,1.0,,0.9225,0.6358,0.6584
0.8456,0.9286,1.0,,0.9225,,0.6584
0.8456,0.9286,1.0,,0.9225,,0.6584
0.6997,0.7685,0.888,1.0,0.7634,0.5262,0.5449
0.6997,0.7685,0.888,1.0,0.7634,0.5262,0.5449
0.6997,0.7685,0.888,,0.7634,0.5262,0.5449
0.5968,0.6554,0.7434,0.8529,0.6511,0.4488,0.4648
0.5968,0.6554,0.7434,0.8529,0.6511,0.4488,0.4648
0.5968,0.6554,0.7434,0.8529,0.6511,0.4488,0.4648
0.8588,0.9431,1.0,,0.9369,0.6457,0.6687
0.8588,0.9431,1.0,,0.9369,,0.6687
0.8588,0.9431,1.0,,0.9369,,0.6687
0.7107,0.7805,0.9019,1.0,0.7753,0.5344,0.5534
0.7107,0.7805,0.9019,1.0,0.7753,0.5344,0.5534
0.7107,0.7805,0.9019,,0.7753,0.5344,0.5534
0.6061,0.6657,0.755,0.8662,0.6613,0.4558,0.472
0.6061,0.6657,0.755,0.8662,0.6613,0.4558,0.472
0.6061,0.6657,0.755,0.8662,0.6613,0.4558,0.472
0.8323,0.9141,1.0,,0.908,0.6259,0.6482
0.8323,0.9141,1.0,,0.908,0.8224,0.6482
0.8323,0.9141,1.0,,0.908,,0.6482
0.6888,0.7565,0.8741,0.9844,0.7514,0.5179,0.5364
0.6888,0.7565,0.8741,0.9844,0.7514,0.5179,0.5364
0.6888,0.7565,0.8741,0.9844,0.7514,0.5179,0.5364
0.5875,0.6452,0.7318,0.8396,0.6409,0.4418,0.4575
0.5875,0.6452,0.7318,0.8396,0.6409,0.4418,0.4575
0.5875,0.6452,0.7318,0.8396,0.6409,0.4418,0.4575
0.8456,0.9286,1.0,,0.9225,0.6358,0.6584
0.8456,0.9286,1.0,,0.9225,0.8335,0.6584
0.8456,0.9286,1.0,,0.9225,,0.6584
0.6997,0.7685,0.888,1.0,0.7634,0.5262,0.5449
0.6997,0.7685,0.888,1.0,0.7634,0.5262,0.5449
0.6997,0.7685,0.888,1.0,0.7634,0.5262,0.5449
0.5968,0.6554,0.7434,0.8529,0.6511,0.4488,0.4648
0.5968,0.6554,0.7434,0.8529,0.6511,0.4488,0.4648
0.5968,0.6554,0.7434,0.8529,0.6511,0.4488,0.4648
0.8588,0.9431,1.0,,0.9369,0.6457,0.6687
0.8588,0.9431,1.0,,0.9369,0.8445,0.6687
0.8588,0.9431,1.0,,0.9369,,0.6687
0.7107,0.7805,0.9019,1.0,0.7753,0.5344,0.5534
0.7107,0.7805,0.9019,1.0,0.7753,0.5344,0.5534
0.7107,0.7805,0.9019,1.0,0.7753,0.5344,0.5534
0.6061,0.6657,0.755,0.8662,0.6613,0.4558,0.472
0.6061,0.6657,0.755,0.8662,0.6613,0.4558,0.472
0.6061,0.6657,0.755,0.8662,0.6613,0.4558,0.472
0.8749,0.9288,1.0,,0.9209,,0.6559
0.8749,0.9288,1.0,,0.9209,,0.6559
0.8749,0.9288,1.0,,0.9209,,0.6559
0.724,0.7686,0.95,,0.7621,0.5218,0.5428
0.724,0.7686,0.95,,0.7621,0.5218,0.5428
0.724,0.7686,0.95,,0.7621,0.5218,0.5428
0.6175,0.6556,0.7953,0.9844,0.65,0.445,0.463
0.6175,0.6556,0.7953,,0.65,0.445,0.463
0.6175,0.6556,0.7953,,0.65,0.445,0.463
0.8887,0.9435,1.0,,0.9355,,0.6664
0.8887,0.9435,1.0,,0.9355,,0.6664
0.8887,0.9435,1.0,,0.9355,,0.6664
0.7355,0.7808,0.9651,,0.7742,0.5301,0.5514
0.7355,0.7808,0.9651,,0.7742,0.5301,0.5514
0.7355,0.7808,0.9651,,0.7742,0.5301,0.5514
0.6273,0.666,0.8079,1.0,0.6603,0.4521,0.4703
0.6273,0.666,0.8079,,0.6603,0.4521,0.4703
0.6273,0.666,0.8079,,0.6603,0.4521,0.4703
0.9026,0.9583,1.0,,0.9501,,0.6768
0.9026,0.9583,1.0,,0.9501,,0.6768
0.9026,0.9583,1.0,,0.9501,,0.6768
0.747,0.793,0.9801,,0.7863,0.5384,0.5601
0.747,0.793,0.9801,,0.7863,0.5384,0.5601
0.747,0.793,0.9801,,0.7863,0.5384,0.5601
0.6371,0.6764,0.8205,1.0,0.6706,0.4592,0.4777
0.6371,0.6764,0.8205,,0.6706,0.4592,0.4777
0.6371,0.6764,0.8205,,0.6706,0.4592,0.4777
0.8749,0.9288,1.0,,0.9209,0.7339,0.6559
0.8749,0.9288,1.0,,0.9209,,0.6559
0.8749,0.9288,1.0,,0.9209,,0.6559
0.724,0.7686,0.95,,0.7621,0.5218,0.5428
0.724,0.7686,0.95,,0.7621,0.5218,0.5428
0.724,0.7686,0.95,,0.7621,0.5218,0.5428
0.6175,0.6556,0.7953,0.9844,0.65,0.445,0.463
0.6175,0.6556,0.7953,0.9844,0.65,0.445,0.463
0.6175,0.6556,0.7953,,0.65,0.445,0.463
0.8887,0.9435,1.0,,0.9355,0.7445,0.6664
0.8887,0.9435,1.0,,0.9355,,0.6664
